molecule_chembl_id,IC50,units,smiles,pIC50,molecular_weight,n_hba,n_hbd,logp,ro5_fulfilled
CHEMBL279351,0.4,nM,COc1cc2nccc(Oc3ccc(NC(=O)Nc4ccc(F)cc4F)c(Cl)c3)c2cc1OC,9.397940008672036,485.09539017599997,5,2,6.619900000000003,True
CHEMBL2113171,0.4,nM,COCCOc1cc2ncnc(NC3=CC(=O)C(OC(CF)CF)=C(Cl)C3=O)c2cc1OC,9.397940008672036,483.10086948,9,1,2.8858000000000015,True
CHEMBL179522,0.4,nM,COc1cc2nccc(Oc3ccc(NC(=O)Nc4cc(F)ccc4F)cc3)c2cc1OC,9.397940008672036,451.134362528,5,2,5.9665000000000035,True
CHEMBL3897723,0.41,nM,COc1ccc(/C=C/C(=N/Nc2nncc3ccccc23)c2ccc(Cl)cc2)cc1,9.387216143280265,414.12473890800004,5,1,5.821400000000004,True
CHEMBL3093583,0.42,nM,O=C(Nc1ccc(Oc2ccc3nc(NC(=O)C4CC4)cn3n2)c(F)c1)c1cccn(-c2ccccc2)c1=O,9.3767507096021,524.1608313720001,8,2,4.4124000000000025,True
CHEMBL3903713,0.42,nM,C(=C/c1ccccc1)\C(=N\Nc1nncc2ccccc12)c1ccccc1,9.3767507096021,350.153146576,4,1,5.159400000000003,True
CHEMBL3915508,0.43,nM,N#Cc1ccc(Nc2nncc3ccccc23)cc1,9.366531544420411,246.09054632,4,1,3.2450800000000015,True
CHEMBL270342,0.45,nM,COc1ccc2c(Oc3ccc4c(C(=O)NC5CC5)cccc4c3)ccnc2c1,9.346787486224656,384.1473925,4,1,5.081100000000004,True
CHEMBL2409785,0.48,nM,Cc1ccc(Oc2ccc3nc(NC(=O)C4CC4)nn3c2)cc1NC(=O)c1scc(C)c1Cl,9.318758762624412,481.09753817999996,7,2,5.454140000000003,True
CHEMBL1668411,0.49,nM,COc1cc(O)c2c(c1)/C=C/C[C@@H](O)[C@H](O)C(=O)/C=C\C[C@H](C)OC2=O,9.309803919971486,362.136553044,7,3,1.6001999999999996,True
