molecule_chembl_id,IC50,units,smiles,pIC50,ro5_fulfilled,ROMol
CHEMBL4640445,101.0,nM,CS(=O)(=O)c1cccc(Nc2nc(N3CCC[C@H](N)C3)ncc2C(N)=O)c1,6.995678626217357,True,<rdkit.Chem.rdchem.Mol object at 0x12bed0270>
CHEMBL4634851,115.0,nM,CC(C)c1cc(Nc2nc(N3CCC[C@H](N)C3)ncc2C(N)=O)cc(C(C)C)c1,6.939302159646388,True,<rdkit.Chem.rdchem.Mol object at 0x12bed02e0>
CHEMBL1835063,179.0,nM,NC(=O)c1cnc(N2CCC[C@H](N)C2)nc1Nc1cccc(C(F)(F)F)c1,6.747146969020107,True,<rdkit.Chem.rdchem.Mol object at 0x12bed0350>
CHEMBL3928114,197.8,nM,NCc1cccc(-c2cc(NC3CC3)n3ncc(/C=C4\SC(=O)NC4=O)c3n2)c1,6.70377371273884,True,<rdkit.Chem.rdchem.Mol object at 0x12bed03c0>
CHEMBL3981518,209.0,nM,O=C1NC(=O)/C(=C/c2cnn3c([S+]([O-])Cc4ccccc4)cc(-c4cccc(Cl)c4)nc23)N1,6.679853713888946,True,<rdkit.Chem.rdchem.Mol object at 0x12bed0430>
CHEMBL3954706,217.6,nM,O=C1NC(=O)/C(=C/c2cnn3c(NC4CC4)cc(-c4ccnc(F)c4)nc23)S1,6.662341108973857,True,<rdkit.Chem.rdchem.Mol object at 0x12bed04a0>
CHEMBL3976484,253.2,nM,N[C@H]1CC[C@H](Nc2cc(NC3CC3)n3ncc(/C=C4\NC(=O)NC4=O)c3n2)CC1,6.596536298654683,True,<rdkit.Chem.rdchem.Mol object at 0x12bed0510>
CHEMBL3978501,256.2,nM,O=C1NC(=O)/C(=C/c2cnn3c(NC4CC4)cc(-c4cccc(OCC5CC5)c4)nc23)N1,6.591420874591332,True,<rdkit.Chem.rdchem.Mol object at 0x12bed0580>
CHEMBL3910845,256.2,nM,CN(C)c1ccc(-c2cc(NC3CC3)n3ncc(/C=C4\NC(=O)NC4=O)c3n2)cn1,6.591420874591332,True,<rdkit.Chem.rdchem.Mol object at 0x12bed05f0>
CHEMBL4632574,277.0,nM,CC(C)(C)c1cccc(Nc2nc(N3CCC[C@H](N)C3)ncc2C(N)=O)c1,6.557520230935552,True,<rdkit.Chem.rdchem.Mol object at 0x12bed0660>
CHEMBL3893330,284.1,nM,O=C1NC(=O)/C(=C/c2cnn3c(NCC4CC4)cc(NN4CCOCC4)nc23)N1,6.546528766277064,True,<rdkit.Chem.rdchem.Mol object at 0x12bed06d0>
CHEMBL4568087,290.0,nM,Cn1cc(-c2cnc3c(-c4csc(C(=O)N[C@@H]5CCCC[C@@H]5N)c4)cnn3c2)cn1,6.537602002101044,True,<rdkit.Chem.rdchem.Mol object at 0x12bed0740>
CHEMBL3927192,291.3,nM,O=C1NC(=O)/C(=C/c2cnn3c(SCc4ccccc4)cc(-c4cccc(Cl)c4)nc23)N1,6.535659515372332,True,<rdkit.Chem.rdchem.Mol object at 0x12bed07b0>
CHEMBL3954928,296.8,nM,O=C1NC(=O)/C(=C/c2cnn3c([S+]([O-])Cc4ccccc4)cc(Nc4cccc(Cl)c4)nc23)N1,6.527536103393011,True,<rdkit.Chem.rdchem.Mol object at 0x12bed0820>
CHEMBL3955320,313.9,nM,C[C@H](Nc1nc(NC2CC2)n2ncc(/C=C3\NC(=O)NC3=O)c2n1)c1ccc(C(F)(F)F)cc1,6.503208684299958,True,<rdkit.Chem.rdchem.Mol object at 0x12bed0890>
CHEMBL3917668,316.5,nM,CC(O)CNc1cc(Nc2cccc(Cl)c2)nc2c(/C=C3\NC(=O)NC3=O)cnn12,6.499626285646626,True,<rdkit.Chem.rdchem.Mol object at 0x12bed0900>
CHEMBL3947068,342.6,nM,O=C1NC(=O)/C(=C/c2cnn3c(NC4CCCC4)cc(Nc4cccc(Cl)c4)nc23)N1,6.465212641370508,True,<rdkit.Chem.rdchem.Mol object at 0x12bed0970>
CHEMBL3977510,359.0,nM,O=C1NC(=O)/C(=C/c2cnn3c(NC4CC4)cc(N4CCC(F)(F)CC4)nc23)N1,6.44490555142168,True,<rdkit.Chem.rdchem.Mol object at 0x12bed0e40>
CHEMBL2012519,388.2,nM,COc1cc(O)c2c(c1)CCC[C@H](O)[C@H](O)C(=O)/C=C\C[C@H](C)OC2=O,6.4109444689476565,True,<rdkit.Chem.rdchem.Mol object at 0x12bed0b30>
CHEMBL4648967,399.0,nM,CC(C)(C)c1cc(Nc2nc(N3CCC[C@H](N)C3)ncc2C(N)=O)cc(C(C)(C)C)c1,6.399027104313252,True,<rdkit.Chem.rdchem.Mol object at 0x12bed0dd0>
CHEMBL3940234,421.1,nM,O=C1NC(=O)/C(=C/c2cnn3c(NCc4ccccn4)cc(Nc4cccc(Cl)c4)nc23)N1,6.375614758579735,True,<rdkit.Chem.rdchem.Mol object at 0x12bed0040>
CHEMBL4639597,455.0,nM,NC(=O)c1cnc(N2CCC[C@H](N)C2)nc1Nc1cc(C(F)(F)F)cc(C(F)(F)F)c1,6.341988603342887,True,<rdkit.Chem.rdchem.Mol object at 0x12b712580>
CHEMBL471901,456.0,nM,NCCNc1ncc(C(N)=O)c(Nc2cccc(C(F)(F)F)c2)n1,6.341035157335565,True,<rdkit.Chem.rdchem.Mol object at 0x12b7123c0>
CHEMBL3976346,469.0,nM,CCOCCNc1cc(Nc2cccc(Cl)c2)nc2c(/C=C3\NC(=O)NC3=O)cnn12,6.328827157284916,True,<rdkit.Chem.rdchem.Mol object at 0x12b712a50>
CHEMBL3889467,474.7,nM,O=C1NC(=O)/C(=C/c2cnn3c(NCCO)cc(Nc4cccc(Cl)c4)nc23)N1,6.32358076828164,True,<rdkit.Chem.rdchem.Mol object at 0x12b712350>
CHEMBL3984084,476.0,nM,CC(=O)NC1CCC(Nc2cc(NC3CC3)n3ncc(/C=C4\NC(=O)NC4=O)c3n2)CC1,6.3223930472795065,True,<rdkit.Chem.rdchem.Mol object at 0x12b712660>
CHEMBL3920670,476.0,nM,CS(=O)(=O)N[C@H]1CC[C@H](Nc2cc(NC3CC3)n3ncc(/C=C4\NC(=O)NC4=O)c3n2)CC1,6.3223930472795065,True,<rdkit.Chem.rdchem.Mol object at 0x12b7129e0>
CHEMBL4644912,485.0,nM,NC(=O)c1cnc(N2CCCC(N)C2)nc1Nc1cccc(C(F)(F)F)c1,6.314258261397736,True,<rdkit.Chem.rdchem.Mol object at 0x12b712890>
CHEMBL3930582,508.7,nM,O=C1NC(=O)/C(=C/c2cnn3c(NCC4CC4)cc(Nc4cccc(Cl)c4)nc23)N1,6.293538262368646,True,<rdkit.Chem.rdchem.Mol object at 0x12b712900>
CHEMBL4108016,514.9,nM,C[C@@H](Nc1cc(Nc2cccc(Cl)c2)nc2c(/C=C3\NC(=O)NC3=O)cnn12)C1CC1,6.288277108172766,True,<rdkit.Chem.rdchem.Mol object at 0x12c318eb0>
CHEMBL3897318,548.0,nM,O=C1NC(=O)/C(=C/c2cnn3c(NC4CC4)cc(-c4csc(C(=O)NC5CC5)c4)nc23)N1,6.261219441515631,True,<rdkit.Chem.rdchem.Mol object at 0x12e70c9e0>
CHEMBL4112371,608.4,nM,N[C@@H]1CCN(C(=O)c2cc(-c3cc(NC4CC4)n4ncc(/C=C5\NC(=O)NC5=O)c4n3)cs2)C1,6.215810794619039,True,<rdkit.Chem.rdchem.Mol object at 0x12e70c7b0>
CHEMBL3921643,613.5,nM,O=C1NC(=O)/C(=C/c2cnn3c(NC4CC4)cc(-c4cccc(O)c4)nc23)N1,6.212185432936977,True,<rdkit.Chem.rdchem.Mol object at 0x12e70c820>
CHEMBL3909908,649.2,nM,CS(=O)(=O)c1cccc(-c2cc(NC3CC3)n3ncc(/C=C4\NC(=O)NC4=O)c3n2)c1,6.187621488845806,True,<rdkit.Chem.rdchem.Mol object at 0x12e70c900>
CHEMBL3963062,649.2,nM,O=C1NC(=O)/C(=C/c2cnn3c(NC4CC4)cc(-c4cccc(CO)c4)nc23)N1,6.187621488845806,True,<rdkit.Chem.rdchem.Mol object at 0x12e70c890>
CHEMBL3957320,654.0,nM,CN1CCCC1CCNC(=O)c1cc(-c2cc(NC3CC3)n3ncc(/C=C4\NC(=O)NC4=O)c3n2)cs1,6.184422251675732,True,<rdkit.Chem.rdchem.Mol object at 0x12e70c970>
CHEMBL3957145,679.1,nM,CN(C)C(=O)N[C@H]1CC[C@H](Nc2cc(NC3CC3)n3ncc(/C=C4\NC(=O)NC4=O)c3n2)CC1,6.168066269533254,True,<rdkit.Chem.rdchem.Mol object at 0x12e70ca50>
CHEMBL3926144,679.1,nM,COC(=O)N[C@H]1CC[C@H](Nc2cc(NC3CC3)n3ncc(/C=C4\NC(=O)NC4=O)c3n2)CC1,6.168066269533254,True,<rdkit.Chem.rdchem.Mol object at 0x12e70cac0>
CHEMBL3947780,700.8,nM,O=C1NC(=O)/C(=C/c2cnn3c(NC4CCNC4)cc(Nc4cccc(Cl)c4)nc23)N1,6.154405906839976,True,<rdkit.Chem.rdchem.Mol object at 0x12e70cb30>
CHEMBL3912234,704.1,nM,O=C1NC(=O)/C(=C/c2cnn3c(NCc4cccnc4)cc(Nc4cccc(Cl)c4)nc23)N1,6.152365655681745,True,<rdkit.Chem.rdchem.Mol object at 0x12e70cba0>
CHEMBL4112180,707.6,nM,O=C1NC(=O)/C(=C/c2cnn3c(NC4CC4)cc(N4CC[C@@H](F)C4)nc23)N1,6.150212175762315,True,<rdkit.Chem.rdchem.Mol object at 0x12e70cc10>
CHEMBL3935654,713.7,nM,O=C1NC(=O)/C(=C/c2cnn3c(NC4CC4)cc(-c4ccc(C(=O)N5CC(F)C5)s4)nc23)N1,6.146484303243071,True,<rdkit.Chem.rdchem.Mol object at 0x12e70cc80>
CHEMBL3912472,765.9,nM,C[C@H](Nc1cc(NC2CC2)n2ncc(/C=C3\NC(=O)NC3=O)c2n1)C1CC1,6.115827930476087,True,<rdkit.Chem.rdchem.Mol object at 0x12e70ccf0>
CHEMBL3919262,793.9,nM,CN1CCC(NC(=O)c2ccc(-c3cc(NC4CC4)n4ncc(/C=C5\NC(=O)NC5=O)c4n3)s2)CC1,6.100234198055614,True,<rdkit.Chem.rdchem.Mol object at 0x12e70cd60>
CHEMBL3929991,810.6,nM,CN(C)C1CCN(Cc2ccc(-c3cc(NC4CC4)n4ncc(/C=C5\NC(=O)NC5=O)c4n3)s2)C1,6.091193400594326,True,<rdkit.Chem.rdchem.Mol object at 0x12e70cdd0>
CHEMBL3949243,810.6,nM,CCN(CC)CCCC(C)NC(=O)c1ccc(-c2cc(NC3CC3)n3ncc(/C=C4\NC(=O)NC4=O)c3n2)s1,6.091193400594326,True,<rdkit.Chem.rdchem.Mol object at 0x12e70ce40>
CHEMBL3896234,813.3,nM,CN(C)CC(C)(C)CNC(=O)c1cc(-c2cc(NC3CC3)n3ncc(/C=C4\NC(=O)NC4=O)c3n2)cs1,6.089749227699852,True,<rdkit.Chem.rdchem.Mol object at 0x12e70ceb0>
CHEMBL3894505,815.2,nM,COc1cccc(-c2cc(NC3CC3)n3ncc(/C=C4\SC(=O)NC4=O)c3n2)c1,6.08873582900163,True,<rdkit.Chem.rdchem.Mol object at 0x12e70cf20>
CHEMBL3953595,845.3,nM,O=Cc1cnn2c(NC3CC3)cc(NC3CCCC3)nc12,6.0729891310243485,True,<rdkit.Chem.rdchem.Mol object at 0x12e70cf90>
CHEMBL4642539,851.0,nM,CN(CCN)c1ncc(C(N)=O)c(Nc2cccc(C(F)(F)F)c2)n1,6.070070439915412,True,<rdkit.Chem.rdchem.Mol object at 0x12e70b040>
CHEMBL3894469,867.0,nM,CN(C)c1ccc(-c2cc(NC3CC3)n3ncc(/C=C4\NC(=O)NC4=O)c3n2)cc1,6.061980902523789,True,<rdkit.Chem.rdchem.Mol object at 0x12e70b0b0>
CHEMBL3894819,867.0,nM,O=C1NC(=O)/C(=C/c2cnn3c(NC4CC4)cc(-c4cccc(NS(=O)(=O)C5CC5)c4)nc23)N1,6.061980902523789,True,<rdkit.Chem.rdchem.Mol object at 0x12e70b120>
CHEMBL3896470,875.9,nM,CN(C)c1cc(NC2CC2)n2ncc(/C=C3\SC(=O)NC3=O)c2n1,6.057545473657523,True,<rdkit.Chem.rdchem.Mol object at 0x12e70b190>
CHEMBL3947407,877.1,nM,O=C1NC(=O)/C(=C/c2cnn3c(NC4CC4)cc(NC4CCNCC4)nc23)N1,6.056950888991594,True,<rdkit.Chem.rdchem.Mol object at 0x12e70b200>
CHEMBL3929751,888.0,nM,C[C@@H]1CN(C(=O)c2cc(-c3cc(NC4CC4)n4ncc(/C=C5\NC(=O)NC5=O)c4n3)cs2)C[C@H](C)N1,6.051587034221399,True,<rdkit.Chem.rdchem.Mol object at 0x12e70b270>
CHEMBL3894485,890.8,nM,O=C1NC(=O)/C(=C/c2cnn3c(NC4CC4)cc(-c4cccc(OC(F)(F)F)c4)nc23)N1,6.050219791638,True,<rdkit.Chem.rdchem.Mol object at 0x12e70b2e0>
CHEMBL3976827,982.0,nM,O=C1NC(=O)/C(=C/c2cnn3c(NC4CC4)cc(-c4csc(C(=O)NCCN5CCCC5)c4)nc23)N1,6.00788851221305,True,<rdkit.Chem.rdchem.Mol object at 0x12e70b350>
CHEMBL3982380,997.8,nM,O=C1NC(=O)/C(=C/c2cnn3c(NC4CC4)cc(NCC4CC4)nc23)N1,6.000956500396837,True,<rdkit.Chem.rdchem.Mol object at 0x12e70b3c0>
CHEMBL4520531,1000.0,nM,O=C(O)c1ccc(Nc2nc(-c3ccc4ccccc4c3)cs2)cc1O,6.0,True,<rdkit.Chem.rdchem.Mol object at 0x12e70b430>
CHEMBL3933273,1009.1,nM,CNC(=O)c1ccc(-c2cc(NC3CC3)n3ncc(/C=C4\NC(=O)NC4=O)c3n2)s1,5.996065793826292,True,<rdkit.Chem.rdchem.Mol object at 0x12e70b4a0>
CHEMBL3904803,1120.5,nM,O=C1NC(=O)/C(=C/c2cnn3c(NC4CC4)nc(NC4CCCC4)nc23)N1,5.95058813912892,True,<rdkit.Chem.rdchem.Mol object at 0x12e70b510>
CHEMBL3983802,1121.3,nM,O=C1NC(=O)/C(=C/c2cnn3c(NCC4(CO)CCCC4)cc(Nc4cccc(Cl)c4)nc23)N1,5.950278177847565,True,<rdkit.Chem.rdchem.Mol object at 0x12e70b580>
CHEMBL3942253,1133.6,nM,N#Cc1ccc(-c2cc(NC3CC3)n3ncc(/C=C4\NC(=O)NC4=O)c3n2)s1,5.945540162760596,True,<rdkit.Chem.rdchem.Mol object at 0x12e70b5f0>
CHEMBL3935481,1177.9,nM,Nc1cc(Nc2cccc(Cl)c2)nc2c(/C=C3\NC(=O)NC3=O)cnn12,5.92889157821755,True,<rdkit.Chem.rdchem.Mol object at 0x12e70b660>
CHEMBL3978900,1190.3,nM,O=C1NC(=O)/C(=C/c2cnn3c(NC4CC4)nc(Oc4cccc(Cl)c4)nc23)N1,5.924343566402066,True,<rdkit.Chem.rdchem.Mol object at 0x12e70b6d0>
CHEMBL3971456,1234.8,nM,O=C1NC(=O)/C(=C/c2cnn3c(Nc4cccc(C(=O)N5CCNCC5)c4)cc(Nc4cccc(Cl)c4)nc23)N1,5.908403379189942,True,<rdkit.Chem.rdchem.Mol object at 0x12e70b740>
CHEMBL3924427,1243.4,nM,CC1CN(C(=O)c2ccc(-c3cc(NC4CC4)n4ncc(/C=C5\NC(=O)NC5=O)c4n3)s2)CC(C)N1,5.905389136967862,True,<rdkit.Chem.rdchem.Mol object at 0x12e70b7b0>
CHEMBL3904088,1249.7,nM,O=C1NC(=O)/C(=C/c2cnn3c(NC4CC4)cc(-c4ccc(O)cc4)nc23)N1,5.903194230177283,True,<rdkit.Chem.rdchem.Mol object at 0x12e70b820>
CHEMBL3950759,1250.0,nM,O=C1NC(=O)/C(=C/c2cnn3c(NC4CC4)nc(N4CCOCC4)nc23)N1,5.903089986991944,True,<rdkit.Chem.rdchem.Mol object at 0x12e70b890>
CHEMBL3985351,1260.4,nM,O=C1NC(=O)/C(=C/c2cnn3c(NC4CC4)cc(-c4ccc(C(=O)NC5CCNC5)s4)nc23)N1,5.899491605498038,True,<rdkit.Chem.rdchem.Mol object at 0x12e70b900>
CHEMBL3908575,1287.6,nM,C[C@H](Nc1cc(Nc2cccc(Cl)c2)nc2c(/C=C3\NC(=O)NC3=O)cnn12)C1CC1,5.890219031986424,True,<rdkit.Chem.rdchem.Mol object at 0x12e70b970>
CHEMBL3902320,1298.4,nM,O=C1NC(=O)/C(=C/c2cnn3c(NC4CC4)cc(NN4CCOCC4)nc23)N1,5.886591493181824,True,<rdkit.Chem.rdchem.Mol object at 0x12e70b9e0>
CHEMBL3940271,1300.0,nM,O=C1NC(=O)/C(=C/c2cnn3c(NC4CC4)cc(Nc4cccc(Cl)c4)nc23)N1,5.886056647693163,True,<rdkit.Chem.rdchem.Mol object at 0x12e70ba50>
CHEMBL3930168,1304.0,nM,C[C@H](Nc1nc(NC2CC2)n2ncc(/C=C3\NC(=O)NC3=O)c2n1)C1CC1,5.884722408604098,True,<rdkit.Chem.rdchem.Mol object at 0x12e70bac0>
CHEMBL3904250,1306.4,nM,CSc1nc(NC2CC2)n2ncc(/C=C3\NC(=O)NC3=O)c2n1,5.883923828271389,True,<rdkit.Chem.rdchem.Mol object at 0x12e70bb30>
CHEMBL3900824,1308.2,nM,COc1cccc(-c2cc(NC3CC3)n3ncc(/C=C4\NC(=O)NC4=O)c3n2)c1,5.8833258552040535,True,<rdkit.Chem.rdchem.Mol object at 0x12e70bba0>
CHEMBL3891598,1308.2,nM,O=C1NC(=O)/C(=C/c2cnn3c(NC4CC4)cc(-c4cccc(F)c4)nc23)N1,5.8833258552040535,True,<rdkit.Chem.rdchem.Mol object at 0x12e70bc10>
CHEMBL3953645,1334.5,nM,O=C1NC(=O)/C(=C/c2cnn3c(NCc4ccncc4)cc(Nc4cccc(Cl)c4)nc23)N1,5.874681421876474,True,<rdkit.Chem.rdchem.Mol object at 0x12e70bc80>
CHEMBL4640950,1350.0,nM,NC(=O)c1cnc(N2CCC[C@@H](N)C2)nc1Nc1cccc(C(F)(F)F)c1,5.8696662315049934,True,<rdkit.Chem.rdchem.Mol object at 0x12e70bcf0>
CHEMBL3973503,1365.2,nM,CN1CCC(Nc2cc(NC3CC3)n3ncc(/C=C4\NC(=O)NC4=O)c3n2)CC1,5.864803720393399,True,<rdkit.Chem.rdchem.Mol object at 0x12e70bd60>
CHEMBL3960014,1365.3,nM,CON(C)C(=O)c1ccc(-c2cc(NC3CC3)n3ncc(/C=C4\NC(=O)NC4=O)c3n2)s1,5.864771909773944,True,<rdkit.Chem.rdchem.Mol object at 0x12e70bdd0>
CHEMBL3912390,1393.4,nM,O=C1NC(=O)/C(=C/c2cnn3c(NC4CC4)cc(N4CCOCC4)nc23)S1,5.8559241938014495,True,<rdkit.Chem.rdchem.Mol object at 0x12e70be40>
CHEMBL3982318,1432.7,nM,CCN(CC)c1cc(NC2CC2)n2ncc(/C=C3\SC(=O)NC3=O)c2n1,5.843844739110313,True,<rdkit.Chem.rdchem.Mol object at 0x12e70beb0>
CHEMBL3921343,1437.9,nM,CN1CCC(N(C)c2cc(NC3CC3)n3ncc(/C=C4\SC(=O)NC4=O)c3n2)C1,5.842271316288549,True,<rdkit.Chem.rdchem.Mol object at 0x12e70bf20>
