molecule_chembl_id,IC50,units,smiles,pIC50,ro5_fulfilled,ROMol
CHEMBL4277848,6.6,nM,Cc1c(OCC(O)CN2CCC(O)CC2)cn2ncnc(Oc3ccc(NC(=O)C4(C(=O)Nc5ccc(F)cc5)CC4)cc3F)c12,8.18045606445813,True,<rdkit.Chem.rdchem.Mol object at 0x125499ac0>
CHEMBL2016925,6.7,nM,O=C(Cc1ccncc1)N1CCc2nc(-c3cc4ccccc4[nH]c3=O)[nH]c2C1,8.173925197299173,True,<rdkit.Chem.rdchem.Mol object at 0x125499b30>
CHEMBL3910713,6.7,nM,N#Cc1ccc(NC(=O)Nc2ccc(Oc3ccnc(NC(=O)C4CC4)c3)cc2F)cc1Cl,8.173925197299173,True,<rdkit.Chem.rdchem.Mol object at 0x125499ba0>
CHEMBL3403513,6.7,nM,Cc1nc(N(C)c2ccc3c(c2)CCO3)c2cc(C)oc2n1,8.173925197299173,True,<rdkit.Chem.rdchem.Mol object at 0x125499c10>
CHEMBL4860596,6.8,nM,Cc1cccc(C)c1NC(=O)c1ccc(NC(=O)Cn2c(=O)c3nncn3c3ccccc32)cc1,8.167491087293763,True,<rdkit.Chem.rdchem.Mol object at 0x125499c80>
CHEMBL3894696,6.9,nM,Cc1ccc(Oc2ccnc(NC(=O)C3CC3)c2)cc1NC(=O)Nc1ccc(F)c(C(F)(F)F)c1,8.161150909262744,True,<rdkit.Chem.rdchem.Mol object at 0x125499d60>
CHEMBL3288524,7.0,nM,Nc1nccc2occ(-c3ccc4c(C(=O)Nc5ccccc5)cccc4c3)c12,8.154901959985743,True,<rdkit.Chem.rdchem.Mol object at 0x125499dd0>
CHEMBL3288522,7.0,nM,CCNC(=O)c1cccc2cc(-c3cccc4[nH]nc(N)c34)ccc12,8.154901959985743,True,<rdkit.Chem.rdchem.Mol object at 0x125499e40>
CHEMBL224842,7.0,nM,CS(=O)(=O)C1CCN(Cc2ccnc(Nc3ncc(C#N)s3)c2)CC1,8.154901959985743,True,<rdkit.Chem.rdchem.Mol object at 0x125499eb0>
CHEMBL3913556,7.0,nM,NC(=O)c1c(-c2ccc(NC(=O)Nc3cccc(C(F)(F)F)c3)cc2)[nH]c2ccccc12,8.154901959985743,True,<rdkit.Chem.rdchem.Mol object at 0x125499f20>
CHEMBL3696084,7.0,nM,Cc1ccc(NC(=O)Nc2ccc(-c3nsc(NC(=O)NCCCO)c3C(N)=O)cc2)cc1,8.154901959985743,True,<rdkit.Chem.rdchem.Mol object at 0x125499f90>
CHEMBL2087168,7.0,nM,CCN1CCC(Nc2ccc3c(c2)C(=C(c2cc(F)cc(F)c2)c2nc(C)c[nH]2)C(=O)N3)CC1,8.154901959985743,True,<rdkit.Chem.rdchem.Mol object at 0x12549a040>
CHEMBL1202473,7.0,nM,COc1cc2c(Nc3cc(O)c(C)cc3F)ncnc2cc1OCC1CCN(C)CC1.Cl,8.154901959985743,True,<rdkit.Chem.rdchem.Mol object at 0x12549a0b0>
CHEMBL286160,7.0,nM,COCCOc1cc2ncnc(Nc3ccc(Cl)cc3F)c2cc1OC,8.154901959985743,True,<rdkit.Chem.rdchem.Mol object at 0x12549a120>
CHEMBL233224,7.0,nM,CN1CCN(CCc2ccc(Nc3ncc(Cl)c(-c4c[nH]c5ccccc45)n3)cc2)CC1,8.154901959985743,True,<rdkit.Chem.rdchem.Mol object at 0x12549a190>
CHEMBL3975267,7.0,nM,CCc1cccc(NC(=O)Nc2ccc(-c3[nH]c4ccccc4c3C(N)=O)cc2)c1,8.154901959985743,True,<rdkit.Chem.rdchem.Mol object at 0x12549a200>
CHEMBL410130,7.0,nM,Cc1cccc(NC(=O)Nc2ccc(-c3cccc4onc(N)c34)cc2)c1,8.154901959985743,True,<rdkit.Chem.rdchem.Mol object at 0x12549a270>
CHEMBL234452,7.0,nM,CN(C)CCc1ccc(Nc2ncc(Cl)c(-c3c[nH]c4ccccc34)n2)cc1,8.154901959985743,True,<rdkit.Chem.rdchem.Mol object at 0x12549a2e0>
CHEMBL2023228,7.0,nM,Cn1cc(-c2cnc(N)c3c(-c4ccc(NC(=O)Nc5cccc(Cl)c5)cc4)csc23)cn1,8.154901959985743,True,<rdkit.Chem.rdchem.Mol object at 0x12549a350>
CHEMBL118569,7.0,nM,COCCN(C)CCOc1ccc2[nH]c(-c3cc4ccccc4nc3O)cc2c1,8.154901959985743,True,<rdkit.Chem.rdchem.Mol object at 0x12549a3c0>
CHEMBL410711,7.0,nM,O=C(Nc1ccc(-c2cccc3c2CNC3=O)cc1)Nc1cccc(C(F)(F)F)c1,8.154901959985743,True,<rdkit.Chem.rdchem.Mol object at 0x12549a430>
CHEMBL225334,7.0,nM,CN1CCN(Cc2ccc3c(c2)Cc2c(-c4csc(C#CCOc5ccccc5)c4)n[nH]c2-3)C(=O)C1,8.154901959985743,True,<rdkit.Chem.rdchem.Mol object at 0x12549a4a0>
CHEMBL3904954,7.0,nM,Cc1ccc(F)c(NC(=O)Nc2ccc(Oc3ccnc4cc(C(=O)NCCCN5CCOC(CO)C5)sc34)cc2)c1,8.154901959985743,True,<rdkit.Chem.rdchem.Mol object at 0x12549a510>
CHEMBL178174,7.0,nM,Cc1ccc(Nc2ncnn3cc(NC(=O)OCCCn4nccn4)c(C(C)C)c23)cc1O,8.154901959985743,True,<rdkit.Chem.rdchem.Mol object at 0x12549a580>
CHEMBL271131,7.0,nM,COc1cc(Nc2ncnc(-n3c(Nc4ccccc4)nc4ccccc43)n2)cc(OC)c1OC,8.154901959985743,True,<rdkit.Chem.rdchem.Mol object at 0x12549a5f0>
CHEMBL3746052,7.0,nM,CC(=O)N1CCc2c(ncnc2Oc2ccc3c(ccn3C(=O)Nc3cccc(C(F)(F)F)c3)c2)C1,8.154901959985743,True,<rdkit.Chem.rdchem.Mol object at 0x12549a660>
CHEMBL3911919,7.0,nM,COC(=O)CCCCS(C)(=O)=NC(=O)c1cnc(N)c(C#Cc2cccc(C(=O)Nc3cccc(C)c3)c2)c1,8.154901959985743,True,<rdkit.Chem.rdchem.Mol object at 0x12549a6d0>
CHEMBL98538,7.0,nM,c1ccc(-c2cnc(Nc3ccccn3)s2)cc1,8.154901959985743,True,<rdkit.Chem.rdchem.Mol object at 0x12549a740>
CHEMBL272827,7.0,nM,CNc1cc(Oc2ccc3c(C(=O)Nc4ccc(Cl)cc4)cccc3c2)ccn1,8.154901959985743,True,<rdkit.Chem.rdchem.Mol object at 0x12549a7b0>
CHEMBL3906608,7.0,nM,Cc1cc(NC(=O)Nc2ccc(F)c(C(F)(F)F)c2)ccc1Oc1cc(NC(=O)C2CC2)ncn1,8.154901959985743,True,<rdkit.Chem.rdchem.Mol object at 0x12549a890>
CHEMBL501751,7.0,nM,O=C1Nc2cc([N+](=O)[O-])ccc2/C1=C(/Nc1ccc(CN2CCCCC2)cc1)c1ccccc1,8.154901959985743,True,<rdkit.Chem.rdchem.Mol object at 0x12549a970>
CHEMBL3593291,7.0,nM,CCc1cc(NC(=O)Nc2ccc(-c3cnc(Nc4cc(N5CCC(N)C5)nc(C)n4)s3)cc2)no1,8.154901959985743,True,<rdkit.Chem.rdchem.Mol object at 0x12549aa50>
CHEMBL2071217,7.0,nM,NC(=O)[C@@H]1[C@H](Nc2nc(Nc3cnn(Cc4ccccc4)c3)ncc2Cl)[C@H]2C=C[C@@H]1C2,8.154901959985743,True,<rdkit.Chem.rdchem.Mol object at 0x12549aac0>
CHEMBL3828009,7.0,nM,C[C@@H](Oc1ccc2[nH]nc(/C=C/c3cnn(CCO)c3)c2c1)c1c(Cl)cncc1Cl,8.154901959985743,True,<rdkit.Chem.rdchem.Mol object at 0x12549ab30>
CHEMBL1979883,7.0,nM,Cc1cccc(NC(=O)Nc2ccc(-c3csc4c(C#CCN(C)C)cnc(N)c34)cc2)c1,8.154901959985743,True,<rdkit.Chem.rdchem.Mol object at 0x12549aba0>
CHEMBL3938643,7.0,nM,Cc1ccc(F)c(C(=O)Nc2cccc(C#Cc3cc(C(=O)N=S(C)(C)=O)cnc3N)c2)c1,8.154901959985743,True,<rdkit.Chem.rdchem.Mol object at 0x12549ac10>
CHEMBL3974963,7.0,nM,COC(=O)CCCCS(C)(=O)=NC(=O)c1cnc(N)c(C#Cc2cccc(NC(=O)c3occc3C)c2)c1,8.154901959985743,True,<rdkit.Chem.rdchem.Mol object at 0x12549ac80>
CHEMBL2403374,7.0,nM,CC(=O)Nc1ccc2c(c1)/C(=C/c1cc3c([nH]1)CCN(C(=O)N1CCOCC1)C3)C(=O)N2,8.154901959985743,True,<rdkit.Chem.rdchem.Mol object at 0x12549acf0>
CHEMBL3899614,7.0,nM,CC(C)c1cccc(NC(=O)c2cccc(N3CCc4c(cnc5cc(CO)c(CO)cc45)C3)c2)c1,8.154901959985743,True,<rdkit.Chem.rdchem.Mol object at 0x12549ad60>
CHEMBL3895520,7.0,nM,Cc1cccc(NC(=O)c2cccc(N3CCc4c(cnc5ccccc45)C3)c2)c1,8.154901959985743,True,<rdkit.Chem.rdchem.Mol object at 0x12549add0>
CHEMBL247798,7.0,nM,CCNC(=O)Nc1ccc(CNc2ncsc2C(=O)Nc2ccc3c(c2)OC(F)(F)O3)cn1,8.154901959985743,True,<rdkit.Chem.rdchem.Mol object at 0x12549ae40>
CHEMBL3984316,7.0,nM,CC(C)c1cccc(NC(=O)c2cccc(N3CCc4c(cnc5ccccc45)C3)c2)c1,8.154901959985743,True,<rdkit.Chem.rdchem.Mol object at 0x12549aeb0>
CHEMBL4160813,7.05,nM,C=CC(=O)Nc1cccc(-c2ccc(NC(=O)Nc3ccc(C)c(Cl)c3)cc2)n1,8.1518108830086,True,<rdkit.Chem.rdchem.Mol object at 0x12549af20>
CHEMBL1254096,7.1,nM,O=C(Nc1ccc(N2CCn3ccc4ncnc2c43)cc1)Nc1cccc(C(F)(F)F)c1,8.148741651280925,True,<rdkit.Chem.rdchem.Mol object at 0x12549af90>
CHEMBL3893548,7.1,nM,CC(F)(F)c1ccc(F)c(NC(=O)Nc2ccc(Oc3ccnc(NC(=O)C4CC4)c3)c(F)c2)c1,8.148741651280925,True,<rdkit.Chem.rdchem.Mol object at 0x12549b040>
CHEMBL404571,7.1,nM,Nc1n[nH]c2ccnc(-c3ccc(NC(=O)Nc4cccc(C(F)(F)F)c4)cc3)c12,8.148741651280925,True,<rdkit.Chem.rdchem.Mol object at 0x12549b0b0>
CHEMBL2206666,7.1,nM,O=C(Nc1cccc(Oc2ccc3nccn3n2)c1)c1cccc(C(F)(F)F)c1,8.148741651280925,True,<rdkit.Chem.rdchem.Mol object at 0x12549b120>
CHEMBL3288525,7.1,nM,Nc1nccc2scc(-c3ccc4c(C(=O)Nc5ccccc5)cccc4c3)c12,8.148741651280925,True,<rdkit.Chem.rdchem.Mol object at 0x12549b190>
CHEMBL3951823,7.1,nM,N#Cc1cc(NC(=O)Nc2ccc(Oc3ccnc(NC(=O)C4CC4)c3)cc2)cc(C(F)(F)F)c1,8.148741651280925,True,<rdkit.Chem.rdchem.Mol object at 0x12549b200>
CHEMBL3964861,7.1,nM,O=C(Nc1ccc(Oc2ccnc(NC(=O)C3CC3)c2)cc1)Nc1cc(F)cc(C(F)(F)F)c1,8.148741651280925,True,<rdkit.Chem.rdchem.Mol object at 0x12549b270>
CHEMBL5187154,7.1,nM,Cc1cc2c(F)c(Oc3cc(Nc4ccc(CS(C)(=O)=O)cc4)ncn3)ccc2[nH]1,8.148741651280925,True,<rdkit.Chem.rdchem.Mol object at 0x12549b2e0>
CHEMBL3940692,7.18,nM,N#Cc1ccc(NC(=O)Nc2ccc(Oc3ccnc(NC(=O)C4CC4)c3)c(F)c2)cc1C(F)(F)F,8.143875555757699,True,<rdkit.Chem.rdchem.Mol object at 0x12549b350>
CHEMBL4292983,7.2,nM,Cc1c(OCC(O)CO)cn2ncnc(Oc3ccc(NC(=O)C4(C(=O)Nc5ccc(F)cc5)CC4)cc3F)c12,8.142667503568731,True,<rdkit.Chem.rdchem.Mol object at 0x12549b3c0>
CHEMBL3742328,7.2,nM,CCNC(=O)c1cccc2cc(Oc3ccnc(Nc4cccc(CS(C)(=O)=O)c4)n3)ccc12,8.142667503568731,True,<rdkit.Chem.rdchem.Mol object at 0x12549b430>
CHEMBL1380839,7.3,nM,CCN=C(S)NNc1nncc2ccccc12,8.136677139879545,True,<rdkit.Chem.rdchem.Mol object at 0x12549b4a0>
CHEMBL3288507,7.3,nM,Nc1n[nH]c2cccc(-c3ccc4c(C(=O)Nc5cccc(C(F)(F)F)c5)cccc4c3)c12,8.136677139879545,True,<rdkit.Chem.rdchem.Mol object at 0x12549b510>
CHEMBL3934657,7.4,nM,CN(c1ccc(NC(=O)Nc2cccc(C(F)(F)F)c2)c(F)c1)c1cc(NC(=O)C2CC2)ncn1,8.130768280269024,True,<rdkit.Chem.rdchem.Mol object at 0x12549b580>
CHEMBL4861302,7.4,nM,Nc1n[nH]c2cc(-c3cnn(CC(=O)Nc4cccc(C(F)(F)F)c4)c3)ccc12,8.130768280269024,True,<rdkit.Chem.rdchem.Mol object at 0x12549b5f0>
CHEMBL3940325,7.4,nM,Cc1cc(NC(=O)Nc2ccc(F)c(C(C)(F)F)c2)ccc1Oc1cc(NC(=O)C2CC2)ncn1,8.130768280269024,True,<rdkit.Chem.rdchem.Mol object at 0x12549b660>
CHEMBL3977192,7.5,nM,NC(=S)NNc1nncc2ccccc12,8.1249387366083,True,<rdkit.Chem.rdchem.Mol object at 0x12549b6d0>
CHEMBL3984709,7.5,nM,O=C(Nc1ccc(Cl)c(C(F)(F)F)c1)Nc1ccc(Oc2ccnc(NC(=O)C3CC3)c2)cn1,8.1249387366083,True,<rdkit.Chem.rdchem.Mol object at 0x12549b740>
CHEMBL243909,7.6,nM,COC(=O)Nc1nc2ccc(Oc3ccc(NC(=O)Nc4cc(F)ccc4F)cc3)cc2[nH]1,8.119186407719209,True,<rdkit.Chem.rdchem.Mol object at 0x12549b7b0>
CHEMBL478402,7.6,nM,CN(c1ccc2cn(C)nc2c1)c1ccnc(Nc2cccc(S(N)(=O)=O)c2)n1,8.119186407719209,True,<rdkit.Chem.rdchem.Mol object at 0x12549b820>
CHEMBL1173107,7.6,nM,Cc1[nH]c(/C=C2\C(=O)Nc3cc(NC(=O)Nc4ccccc4)ccc32)c(C)c1C(=O)O,8.119186407719209,True,<rdkit.Chem.rdchem.Mol object at 0x12549b890>
CHEMBL1254356,7.6,nM,Cn1ccc2ncnc(Oc3ccc(NC(=O)Nc4cnn(C(C)(C)C)c4)c(Cl)c3)c21,8.119186407719209,True,<rdkit.Chem.rdchem.Mol object at 0x12549b900>
CHEMBL3935930,7.6,nM,O=C(Nc1ccc(Oc2ccnc(NC(=O)C3CC3)c2)c(F)c1)Nc1cc(Cl)ccc1F,8.119186407719209,True,<rdkit.Chem.rdchem.Mol object at 0x12549b970>
CHEMBL3741625,7.6,nM,CS(=O)(=O)Cc1cccc(Nc2nccc(Oc3ccc4c(C(=O)NC5CCC5)cccc4c3)n2)c1,8.119186407719209,True,<rdkit.Chem.rdchem.Mol object at 0x12549b9e0>
CHEMBL4459732,7.63,nM,Fc1ccccc1-c1cn(Cc2ccc(-c3cncnc3)cc2)nn1,8.11747546204512,True,<rdkit.Chem.rdchem.Mol object at 0x12549ba50>
CHEMBL4175943,7.66,nM,Nc1n[nH]c2cccc(-c3ccc(NC(=S)Nc4ccc(Cl)c(Cl)c4)cc3)c12,8.115771230367397,True,<rdkit.Chem.rdchem.Mol object at 0x12549bac0>
CHEMBL402846,7.7,nM,Cc1ccc(F)c(NC(=O)Nc2ccc(-c3cncc4c3c(N)nn4C)cc2)c1,8.113509274827518,True,<rdkit.Chem.rdchem.Mol object at 0x12549bb30>
CHEMBL2347053,7.7,nM,O=C1Nc2ccccc2/C1=C/c1c[nH]nc1-c1ccccc1[N+](=O)[O-],8.113509274827518,True,<rdkit.Chem.rdchem.Mol object at 0x12549bba0>
CHEMBL3690475,7.79,nM,CN(C)c1ccc(-c2ccn3c(-c4cccc(NC(=O)NCC(F)(F)F)c4)cnc3c2)nn1,8.108462542327436,True,<rdkit.Chem.rdchem.Mol object at 0x12549bc10>
CHEMBL4072514,7.8,nM,Nc1n[nH]c2cccc(-c3ccc(NC(=O)C4(C(=O)Nc5ccc(Cl)cc5Cl)CC4)cc3)c12,8.10790539730952,True,<rdkit.Chem.rdchem.Mol object at 0x12549bc80>
CHEMBL3977612,7.8,nM,O=C(Nc1ccc(Oc2ccnc(NC(=O)C3CC3)c2)cc1)Nc1cccc(OC(F)(F)F)c1,8.10790539730952,True,<rdkit.Chem.rdchem.Mol object at 0x12549bcf0>
CHEMBL3978686,7.8,nM,O=S(=O)(Nc1ccccn1)c1ccc(Nc2nncc3ccccc23)cc1,8.10790539730952,True,<rdkit.Chem.rdchem.Mol object at 0x12549bd60>
CHEMBL4242522,7.8,nM,CCc1ccc(N(C)c2ncnc3occ(C)c23)cc1,8.10790539730952,True,<rdkit.Chem.rdchem.Mol object at 0x12549bdd0>
CHEMBL3984219,7.8,nM,CC(F)(F)c1cc(F)cc(NC(=O)Nc2ccc(Oc3ccnc(NC(=O)C4CC4)c3)cc2F)c1,8.10790539730952,True,<rdkit.Chem.rdchem.Mol object at 0x12549be40>
CHEMBL3972921,7.8,nM,O=C(Nc1cccc(C(F)(F)F)c1)Nc1ccc(Oc2ccnc(NC(=O)C3CC3)c2)cc1F,8.10790539730952,True,<rdkit.Chem.rdchem.Mol object at 0x12549beb0>
CHEMBL3690416,7.85,nM,O=C(NCC(F)(F)F)Nc1cccc(-c2cnc3cc(-c4nc5c(s4)CNCC5)ccn23)c1,8.105130343254748,True,<rdkit.Chem.rdchem.Mol object at 0x12549bf20>
CHEMBL1681948,7.9,nM,CO/N=C/c1c(N)ncnc1Oc1ccc(NC(=O)Nc2ccccc2C)c(Cl)c1,8.102372908709558,True,<rdkit.Chem.rdchem.Mol object at 0x12549bf90>
CHEMBL1172421,7.9,nM,Cc1[nH]c(/C=C2\C(=O)Nc3cc(NC(=O)Nc4ccc(Cl)cc4)ccc32)c(C)c1C(=O)O,8.102372908709558,True,<rdkit.Chem.rdchem.Mol object at 0x12549c040>
CHEMBL4077291,7.9,nM,CCN1CCc2c(ncnc2Oc2ccc3c(ccn3C(=O)Nc3cc(C4CC4)on3)c2)C1,8.102372908709558,True,<rdkit.Chem.rdchem.Mol object at 0x12549c0b0>
CHEMBL4849349,7.9,nM,Nc1cc(Oc2ccc(NC(=O)Nc3cccc(C(F)(F)F)c3)cc2)ncn1,8.102372908709558,True,<rdkit.Chem.rdchem.Mol object at 0x12549c120>
CHEMBL3914631,7.9,nM,Cc1cc(NC(=O)Nc2cc(C(C)(F)F)ccc2F)ccc1Oc1cc(NC(=O)C2CC2)ncn1,8.102372908709558,True,<rdkit.Chem.rdchem.Mol object at 0x12549c190>
CHEMBL4171943,7.97,nM,C=CC(=O)Nc1ccc(-c2ccc(NC(=O)Nc3ccc(F)cc3)cc2)cn1,8.098541678603887,True,<rdkit.Chem.rdchem.Mol object at 0x12549c200>
CHEMBL221926,8.0,nM,CC(=O)N1CCN(Cc2ccnc(Nc3ncc(-c4ccccc4)s3)c2)CC1,8.096910013008056,True,<rdkit.Chem.rdchem.Mol object at 0x12549c270>
CHEMBL498088,8.0,nM,COC(=O)c1ccc2c(c1)NC(=O)/C2=C(\Nc1ccc(N(CC(=O)N(C)C)C(C)=O)cc1)c1ccccc1,8.096910013008056,True,<rdkit.Chem.rdchem.Mol object at 0x12549c2e0>
CHEMBL3746273,8.0,nM,C[C@@H]1Cc2c(ncnc2Oc2ccc3c(ccn3C(=O)Nc3cc(C4(C)CC4)[nH]n3)c2)CN1,8.096910013008056,True,<rdkit.Chem.rdchem.Mol object at 0x12549c350>
CHEMBL2086754,8.0,nM,CCN1CCC(Nc2ccc3c(c2)C(=C(c2ccc(C)cc2)c2nc4ccccc4[nH]2)C(=O)N3)CC1,8.096910013008056,True,<rdkit.Chem.rdchem.Mol object at 0x12549c3c0>
CHEMBL3746776,8.0,nM,C[C@H]1Cc2c(ncnc2Oc2ccc3c(ccn3C(=O)Nc3cc(C4(C)CC4)[nH]n3)c2)CN1,8.096910013008056,True,<rdkit.Chem.rdchem.Mol object at 0x12549c430>
CHEMBL221736,8.0,nM,O=c1[nH]c2ccccc2cc1-c1cc2ccccc2[nH]1,8.096910013008056,True,<rdkit.Chem.rdchem.Mol object at 0x12549c4a0>
CHEMBL225639,8.0,nM,CN1CCN(Cc2ccc3c(c2)Cc2c(-c4csc(C#CCCO)c4)n[nH]c2-3)CC1,8.096910013008056,True,<rdkit.Chem.rdchem.Mol object at 0x12549c510>
CHEMBL3747084,8.0,nM,CC(C)(C)c1cc(NC(=O)n2ccc3cc(Oc4ncnc5c4CCNC5)ccc32)n[nH]1,8.096910013008056,True,<rdkit.Chem.rdchem.Mol object at 0x12549c580>
CHEMBL462562,8.0,nM,COc1cc2nccc(Oc3ccc4c(NC(=O)c5ccccc5Cl)nn(C)c4c3)c2cc1OC,8.096910013008056,True,<rdkit.Chem.rdchem.Mol object at 0x12549c5f0>
CHEMBL231127,8.0,nM,Cc1cccc(NC(=O)Nc2ccc(-c3csc4c(-c5cncnc5)cnc(N)c34)cc2)c1,8.096910013008056,True,<rdkit.Chem.rdchem.Mol object at 0x12549c660>
CHEMBL118748,8.0,nM,O=C(O)C1CCN(CCCOc2ccc3[nH]c(-c4cc5ccccc5nc4O)cc3c2)CC1,8.096910013008056,True,<rdkit.Chem.rdchem.Mol object at 0x12549c740>
CHEMBL2403366,8.0,nM,COc1ccc2c(c1)/C(=C/c1cc3c([nH]1)CCN(C(=O)CCN)C3)C(=O)N2,8.096910013008056,True,<rdkit.Chem.rdchem.Mol object at 0x12549c7b0>
CHEMBL270277,8.0,nM,COc1cc2nccc(Nc3ccc4c(C(=O)Nc5ccc(Cl)cc5)cccc4c3)c2cc1OC,8.096910013008056,True,<rdkit.Chem.rdchem.Mol object at 0x12549c820>
CHEMBL3628807,8.0,nM,O=C(Nc1ccc(Oc2ncnc3ccccc23)cc1)Nc1cccc(Br)c1,8.096910013008056,True,<rdkit.Chem.rdchem.Mol object at 0x12549c890>
CHEMBL4161897,8.0,nM,CN1CCN(CC(=O)N(C)c2ccc(N/C(=C3\C(=O)Nc4cc(-c5cnco5)ccc43)c3ccccc3)cc2)CC1,8.096910013008056,True,<rdkit.Chem.rdchem.Mol object at 0x12549c900>
CHEMBL3919069,8.0,nM,CS(C)(=O)=NC(=O)c1cncc(C#Cc2cccc(NC(=O)Nc3ccccc3F)c2)c1,8.096910013008056,True,<rdkit.Chem.rdchem.Mol object at 0x12549c970>
CHEMBL3980266,8.0,nM,Cc1cccc(NC(=O)Nc2cccc(C#Cc3cncc(C(=O)N=S(C)(C)=O)c3)c2)c1,8.096910013008056,True,<rdkit.Chem.rdchem.Mol object at 0x12549c9e0>
CHEMBL3990456,8.0,nM,Cn1cc(-c2[nH]c3cc(NC(=O)[C@H](N)C4CCCCC4)cc4c3c2C=NNC4=O)cn1,8.096910013008056,True,<rdkit.Chem.rdchem.Mol object at 0x12549ca50>
CHEMBL1083071,8.0,nM,Cn1ncc2c1CCc1c-2c2c(c3c1[nH]c1ccc(C4CCCCO4)cc13)CNC2=O,8.096910013008056,True,<rdkit.Chem.rdchem.Mol object at 0x12549cb30>
CHEMBL262433,8.0,nM,Cc1ccc(F)c(NC(=O)Nc2ccc(-c3nsc4ncnc(N)c34)cc2)c1,8.096910013008056,True,<rdkit.Chem.rdchem.Mol object at 0x12549cba0>
CHEMBL427226,8.0,nM,CNc1ncc2cc(-c3cc(C(=O)Nc4ccc(OC5CCN(C)CC5)cc4)ccc3C)ccc2n1,8.096910013008056,True,<rdkit.Chem.rdchem.Mol object at 0x12549cc10>
CHEMBL193306,8.0,nM,CONC(=O)c1cc(Nc2ncnn3cc(-c4ncc(C)o4)c(C(C)C)c23)c(F)cc1F,8.096910013008056,True,<rdkit.Chem.rdchem.Mol object at 0x12549cc80>
CHEMBL150894,8.0,nM,CC(C)OCc1ccc2c(c1)c1c3c(c4c(c1n2CCCO)Cc1ccccc1-4)C(=O)NC3,8.096910013008056,True,<rdkit.Chem.rdchem.Mol object at 0x12549ccf0>
CHEMBL3919045,8.0,nM,COc1cc(Nc2ncc3c(n2)CCN(C(=O)c2cccs2)C3)cc(OC)c1OC,8.096910013008056,True,<rdkit.Chem.rdchem.Mol object at 0x12549cd60>
CHEMBL375670,8.0,nM,Nc1n[nH]c2cccc(-c3ccc(NC(=O)Nc4cccc(Cl)c4)cc3)c12,8.096910013008056,True,<rdkit.Chem.rdchem.Mol object at 0x12549cdd0>
CHEMBL2430252,8.0,nM,Cc1[nH]c2c(c1C(=O)N1CCC(N3CCCCC3)CC1)CCC/C2=C1/C(=O)Nc2ccc(F)cc21,8.096910013008056,True,<rdkit.Chem.rdchem.Mol object at 0x12549ce40>
CHEMBL3809489,8.0,nM,Nc1nc(Nc2ccc3c(c2)CC[C@@H](N2CCCC2)CC3)nn1-c1cc2c(nn1)-c1ccccc1CCC2,8.096910013008056,True,<rdkit.Chem.rdchem.Mol object at 0x12549ceb0>
CHEMBL151067,8.0,nM,COc1cc2c(Nc3ccc(Cl)cc3F)ncnc2cc1OCc1ccsc1,8.096910013008056,True,<rdkit.Chem.rdchem.Mol object at 0x12549cf20>
CHEMBL3926270,8.0,nM,CN1C(=O)C2(CC2)c2cc(NC(=O)Nc3ccc(Oc4ccnc(NC(=O)C5CC5)c4)cc3)ccc21,8.096910013008056,True,<rdkit.Chem.rdchem.Mol object at 0x12549cf90>
CHEMBL387174,8.0,nM,CCCn1c2ccc(NC(=O)Nc3ccc(C)cc3)cc2c2c3c(c4c(c21)CC(C=N)=CC4)C(=O)NC3,8.096910013008056,True,<rdkit.Chem.rdchem.Mol object at 0x12549d040>
CHEMBL270506,8.0,nM,Cc1ccc(NC(=O)Nc2ccc(-c3cccc4onc(N)c34)cc2)cc1Cl,8.096910013008056,True,<rdkit.Chem.rdchem.Mol object at 0x12549d0b0>
CHEMBL425363,8.0,nM,COc1cc(OC)cc(-c2cc3cnc(NCCCCO)cc3nc2NC(=O)NC(C)(C)C)c1,8.096910013008056,True,<rdkit.Chem.rdchem.Mol object at 0x12549d120>
CHEMBL272453,8.0,nM,COc1ccc(NC(=O)Nc2ccc(-c3cccc4onc(N)c34)cc2)cc1Cl,8.096910013008056,True,<rdkit.Chem.rdchem.Mol object at 0x12549d190>
CHEMBL409349,8.0,nM,Cc1cc(C)cc(NC(=O)Nc2ccc(-c3cccc4onc(N)c34)cc2)c1,8.096910013008056,True,<rdkit.Chem.rdchem.Mol object at 0x12549d200>
CHEMBL271600,8.0,nM,Nc1noc2cccc(-c3ccc(NC(=O)Nc4cccc(Cl)c4)cc3)c12,8.096910013008056,True,<rdkit.Chem.rdchem.Mol object at 0x12549d270>
CHEMBL271381,8.0,nM,COc1ccc(-c2ccc(NC(=O)Nc3cccc(Br)c3)cc2)c2c(N)noc12,8.096910013008056,True,<rdkit.Chem.rdchem.Mol object at 0x12549d2e0>
CHEMBL215969,8.0,nM,CNc1ncc2cc(-c3cc(C(=O)Nc4cccc(C(F)(F)F)c4C)ccc3C)ccc2n1,8.096910013008056,True,<rdkit.Chem.rdchem.Mol object at 0x12549d350>
CHEMBL2016919,8.0,nM,O=C(CN1CCCCC1)N1CCc2nc(-c3cc4cc(F)ccc4[nH]c3=O)[nH]c2C1,8.096910013008056,True,<rdkit.Chem.rdchem.Mol object at 0x12549d3c0>
CHEMBL3960598,8.0,nM,COC(=O)CCCCS(C)(=O)=NC(=O)c1cnc(N)c(C#Cc2cccc(NC(=O)c3cc(C)ccc3F)c2)c1,8.096910013008056,True,<rdkit.Chem.rdchem.Mol object at 0x12549d430>
