date,publication_date,dosen_kumulativ,personen_erst_kumulativ,personen_voll_kumulativ,personen_min1_kumulativ,personen_zweit_kumulativ,personen_auffr_kumulativ,dosen_biontech_kumulativ,personen_erst_biontech_kumulativ,personen_voll_biontech_kumulativ,personen_min1_biontech_kumulativ,personen_zweit_biontech_kumulativ,personen_auffr_biontech_kumulativ,dosen_moderna_kumulativ,personen_erst_moderna_kumulativ,personen_voll_moderna_kumulativ,personen_min1_moderna_kumulativ,personen_zweit_moderna_kumulativ,personen_auffr_moderna_kumulativ,dosen_astrazeneca_kumulativ,personen_erst_astrazeneca_kumulativ,personen_voll_astrazeneca_kumulativ,personen_min1_astrazeneca_kumulativ,personen_zweit_astrazeneca_kumulativ,personen_auffr_astrazeneca_kumulativ,dosen_janssen_kumulativ,personen_erst_janssen_kumulativ,personen_voll_janssen_kumulativ,personen_min1_janssen_kumulativ,personen_zweit_janssen_kumulativ,personen_auffr_janssen_kumulativ,dosen_novavax_kumulativ,personen_erst_novavax_kumulativ,personen_voll_novavax_kumulativ,personen_min1_novavax_kumulativ,personen_zweit_novavax_kumulativ,personen_auffr_novavax_kumulativ,indikation_alter_dosen,indikation_alter_erst,indikation_alter_voll,indikation_alter_min1,indikation_alter_zweit,indikation_alter_auffr,indikation_beruf_dosen,indikation_beruf_erst,indikation_beruf_voll,indikation_beruf_min1,indikation_beruf_zweit,indikation_beruf_auffr,indikation_medizinisch_dosen,indikation_medizinisch_erst,indikation_medizinisch_voll,indikation_medizinisch_min1,indikation_medizinisch_zweit,indikation_medizinisch_auffr,indikation_pflegeheim_dosen,indikation_pflegeheim_erst,indikation_pflegeheim_voll,indikation_pflegeheim_min1,indikation_pflegeheim_zweit,indikation_pflegeheim_auffr,dosen_differenz_zum_vortag,personen_erst_differenz_zum_vortag,personen_voll_differenz_zum_vortag,personen_min1_differenz_zum_vortag,personen_zweit_differenz_zum_vortag,personen_auffr_differenz_zum_vortag,impf_quote_dosen,impf_quote_erst,impf_quote_voll,impf_quote_min1,impf_quote_zweit,impf_quote_auffr,impf_inzidenz_dosen,impf_inzidenz_erst,impf_inzidenz_voll,impf_inzidenz_min1,impf_inzidenz_zweit,impf_inzidenz_auffr,dosen_kumulativ_alter_5bis11,personen_erst_kumulativ_alter_5bis11,personen_voll_kumulativ_alter_5bis11,personen_min1_kumulativ_alter_5bis11,personen_zweit_kumulativ_alter_5bis11,personen_auffr_kumulativ_alter_5bis11,impf_quote_dosen_alter_5bis11,impf_quote_erst_alter_5bis11,impf_quote_voll_alter_5bis11,impf_quote_min1_alter_5bis11,impf_quote_zweit_alter_5bis11,impf_quote_auffr_alter_5bis11,impf_inzidenz_dosen_alter_5bis11,impf_inzidenz_erst_alter_5bis11,impf_inzidenz_voll_alter_5bis11,impf_inzidenz_min1_alter_5bis11,impf_inzidenz_zweit_alter_5bis11,impf_inzidenz_auffr_alter_5bis11,dosen_kumulativ_alter_5bis17,personen_erst_kumulativ_alter_5bis17,personen_voll_kumulativ_alter_5bis17,personen_min1_kumulativ_alter_5bis17,personen_zweit_kumulativ_alter_5bis17,personen_auffr_kumulativ_alter_5bis17,impf_quote_dosen_alter_5bis17,impf_quote_erst_alter_5bis17,impf_quote_voll_alter_5bis17,impf_quote_min1_alter_5bis17,impf_quote_zweit_alter_5bis17,impf_quote_auffr_alter_5bis17,impf_inzidenz_dosen_alter_5bis17,impf_inzidenz_erst_alter_5bis17,impf_inzidenz_voll_alter_5bis17,impf_inzidenz_min1_alter_5bis17,impf_inzidenz_zweit_alter_5bis17,impf_inzidenz_auffr_alter_5bis17,dosen_kumulativ_alter_12bis17,personen_erst_kumulativ_alter_12bis17,personen_voll_kumulativ_alter_12bis17,personen_min1_kumulativ_alter_12bis17,personen_zweit_kumulativ_alter_12bis17,personen_auffr_kumulativ_alter_12bis17,impf_quote_dosen_alter_12bis17,impf_quote_erst_alter_12bis17,impf_quote_voll_alter_12bis17,impf_quote_min1_alter_12bis17,impf_quote_zweit_alter_12bis17,impf_quote_auffr_alter_12bis17,impf_inzidenz_dosen_alter_12bis17,impf_inzidenz_erst_alter_12bis17,impf_inzidenz_voll_alter_12bis17,impf_inzidenz_min1_alter_12bis17,impf_inzidenz_zweit_alter_12bis17,impf_inzidenz_auffr_alter_12bis17,dosen_kumulativ_alter_18plus,personen_erst_kumulativ_alter_18plus,personen_voll_kumulativ_alter_18plus,personen_min1_kumulativ_alter_18plus,personen_zweit_kumulativ_alter_18plus,personen_auffr_kumulativ_alter_18plus,impf_quote_dosen_alter_18plus,impf_quote_erst_alter_18plus,impf_quote_voll_alter_18plus,impf_quote_min1_alter_18plus,impf_quote_zweit_alter_18plus,impf_quote_auffr_alter_18plus,impf_inzidenz_dosen_alter_18plus,impf_inzidenz_erst_alter_18plus,impf_inzidenz_voll_alter_18plus,impf_inzidenz_min1_alter_18plus,impf_inzidenz_zweit_alter_18plus,impf_inzidenz_auffr_alter_18plus,dosen_kumulativ_alter_18bis59,personen_erst_kumulativ_alter_18bis59,personen_voll_kumulativ_alter_18bis59,personen_min1_kumulativ_alter_18bis59,personen_zweit_kumulativ_alter_18bis59,personen_auffr_kumulativ_alter_18bis59,impf_quote_dosen_alter_18bis59,impf_quote_erst_alter_18bis59,impf_quote_voll_alter_18bis59,impf_quote_min1_alter_18bis59,impf_quote_zweit_alter_18bis59,impf_quote_auffr_alter_18bis59,impf_inzidenz_dosen_alter_18bis59,impf_inzidenz_erst_alter_18bis59,impf_inzidenz_voll_alter_18bis59,impf_inzidenz_min1_alter_18bis59,impf_inzidenz_zweit_alter_18bis59,impf_inzidenz_auffr_alter_18bis59,dosen_kumulativ_alter_60plus,personen_erst_kumulativ_alter_60plus,personen_voll_kumulativ_alter_60plus,personen_min1_kumulativ_alter_60plus,personen_zweit_kumulativ_alter_60plus,personen_auffr_kumulativ_alter_60plus,impf_quote_dosen_alter_60plus,impf_quote_erst_alter_60plus,impf_quote_voll_alter_60plus,impf_quote_min1_alter_60plus,impf_quote_zweit_alter_60plus,impf_quote_auffr_alter_60plus,impf_inzidenz_dosen_alter_60plus,impf_inzidenz_erst_alter_60plus,impf_inzidenz_voll_alter_60plus,impf_inzidenz_min1_alter_60plus,impf_inzidenz_zweit_alter_60plus,impf_inzidenz_auffr_alter_60plus
2021-09-07,2021-09-08 08:00,103165990,51958913,51207077,54890847,48275143,,78112277,38328236,39784041,38328236,39784041,,9464777,4412529,5052248,4412529,5052248,,12657002,9218148,3438854,9218148,3438854,,2931934,0,2931934,2931934,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,114475,86665,,,124.1,62.5,61.6,66,58.1,,1240.6,624.8,615.8,660.1,580.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.8,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.5,68,,,,,,,,,,,,,,,,,83.2,85.5,,,,,,,,
2021-09-08,2021-09-09 08:00,103559222,52095342,51328733,55039872,48384203,135147,78462342,38449918,39885678,38449918,39885678,126746,9485157,4418936,5058350,4418936,5058350,7871,12666711,9226488,3440175,9226488,3440175,48,2945012,0,2944530,2944530,0,482,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99182,126217,25705,124.5,62.6,61.7,66.2,58.2,0.2,1245.4,626.5,617.3,661.9,581.9,1.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.2,35.5,,,,,,,,,,,,,,,,,72.4,74.2,,,,,,,,,,,,,,,,,66.7,68.2,,,,,,,,,,,,,,,,,83.2,85.6,,,,,,,,
2021-09-09,2021-09-10 08:00,103814560,52186851,51465242,55144235,48507858,162467,78692493,38539475,40000635,38539475,40000635,152383,9496283,4420627,5066122,4420627,5066122,9534,12667902,9226749,3441101,9226749,3441101,52,2957882,0,2957384,2957384,0,498,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97944,118952,26896,124.8,62.8,61.9,66.3,58.3,0.2,1248.4,627.6,618.9,663.1,583.3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.7,36,,,,,,,,,,,,,,,,,72.6,77.1,,,,,,,,,,,,,,,,,66.9,68.3,,,,,,,,,,,,,,,,,83.3,85.6,,,,,,,,
2021-09-12,2021-09-13 08:00,104230296,52325915,51710273,55315227,48720961,194108,79045361,38672744,40190740,38672744,40190740,181877,9523981,4425806,5086530,4425806,5086530,11645,12671108,9227365,3443691,9227365,3443691,52,2989846,0,2989312,2989312,0,534,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21604,35059,4416,125.3,62.9,62.2,66.5,58.6,0.2,1253.4,629.3,621.9,665.2,585.9,2.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.8,36.7,,,,,,,,,,,,,,,,,72.9,77.3,,,,,,,,,,,,,,,,,67.2,68.6,,,,,,,,,,,,,,,,,83.4,85.7,,,,,,,,
2021-09-13,2021-09-14 08:00,104377833,52378912,51791178,55378969,48791121,207743,79174986,38724017,40256120,38724017,40256120,194849,9530122,4427234,5090594,4427234,5090594,12294,12672121,9227661,3444407,9227661,3444407,53,3000604,0,3000057,3000057,0,547,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46367,58709,12972,125.5,63,62.3,66.6,58.7,0.2,1255.2,629.9,622.8,666,586.7,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.1,37,,,,,,,,,,,,,,,,,73,77.4,,,,,,,,,,,,,,,,,67.4,68.7,,,,,,,,,,,,,,,,,83.4,85.7,,,,,,,,
2021-09-14,2021-09-15 08:00,104592813,52454654,51902433,55465975,48891112,235726,79369854,38796793,40350816,38796793,40350816,222245,9537105,4429359,5094871,4429359,5094871,12875,12673982,9228502,3445425,9228502,3445425,55,3011872,0,3011321,3011321,0,551,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80709,95948,27472,125.8,63.1,62.4,66.7,58.8,0.3,1257.8,630.8,624.2,667,588,2.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.5,37.3,,,,,,,,,,,,,,,,,73.1,77.5,,,,,,,,,,,,,,,,,67.5,68.8,,,,,,,,,,,,,,,,,83.5,85.8,,,,,,,,
2021-09-15,2021-09-16 08:00,104949545,52563664,52098316,55595233,49066747,287565,79687050,38902117,40512883,38902117,40512883,272050,9554510,4432950,5106680,4432950,5106680,14880,12675842,9228597,3447184,9228597,3447184,61,3032143,0,3031569,3031569,0,574,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97861,131840,39607,126.2,63.2,62.7,66.9,59,0.3,1262.1,632.1,626.5,668.6,590.1,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.2,37.8,,,,,,,,,,,,,,,,,73.3,77.7,,,,,,,,,,,,,,,,,67.9,69,,,,,,,,,,,,,,,,,83.6,85.8,,,,,,,,
2021-09-16,2021-09-17 08:00,105229636,52656676,52244501,55703730,49197447,328459,79939562,38991699,40635870,38991699,40635870,311993,9564338,4435406,5113113,4435406,5113113,15819,12678096,9229571,3448464,9229571,3448464,61,3047640,0,3047054,3047054,0,586,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100416,123086,40199,126.5,63.3,62.8,67,59.2,0.4,1265.5,633.2,628.3,669.9,591.6,3.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.8,38.3,,,,,,,,,,,,,,,,,73.5,77.8,,,,,,,,,,,,,,,,,68.1,69.2,,,,,,,,,,,,,,,,,83.7,85.9,,,,,,,,
2021-09-19,2021-09-20 08:00,105667332,52792905,52502558,55869314,49426149,371869,80318360,39118501,40846825,39118501,40846825,353034,9591478,4443537,5129778,4443537,5129778,18163,12680477,9230867,3449546,9230867,3449546,64,3077017,0,3076409,3076409,0,608,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22503,36992,5064,127.1,63.5,63.1,67.2,59.4,0.4,1270.7,634.9,631.4,671.9,594.4,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.1,39,,,,,,,,,,,,,,,,,73.8,78,,,,,,,,,,,,,,,,,68.5,69.4,,,,,,,,,,,,,,,,,83.8,85.9,,,,,,,,
2021-09-20,2021-09-21 08:00,105834276,52840682,52598618,55928510,49510790,394976,80464954,39163998,40925796,39163998,40925796,375160,9599402,4445579,5134695,4445579,5134695,19128,12681475,9231105,3450299,9231105,3450299,71,3088445,0,3087828,3087828,0,617,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48549,76094,22502,127.3,63.5,63.3,67.3,59.5,0.5,1272.7,635.4,632.5,672.6,595.4,4.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.6,39.2,,,,,,,,,,,,,,,,,73.9,78,,,,,,,,,,,,,,,,,68.6,69.5,,,,,,,,,,,,,,,,,83.8,85.9,,,,,,,,
2021-09-21,2021-09-22 08:00,106070782,52911475,52723242,56009980,49624737,436065,80681933,39232448,41034517,39232448,41034517,414968,9607167,4447481,5139281,4447481,5139281,20405,12682558,9231546,3450939,9231546,3450939,73,3099124,0,3098505,3098505,0,619,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75475,107991,39522,127.6,63.6,63.4,67.4,59.7,0.5,1275.6,636.3,634,673.6,596.8,5.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.1,39.5,,,,,,,,,,,,,,,,,74,78.1,,,,,,,,,,,,,,,,,68.8,69.6,,,,,,,,,,,,,,,,,83.9,86,,,,,,,,
2021-09-22,2021-09-23 08:00,106349666,52994698,52868389,56104699,49758388,486579,80939015,39313809,41161675,39313809,41161675,463531,9616591,4449231,5145008,4449231,5145008,22352,12683437,9231658,3451705,9231658,3451705,74,3110623,0,3110001,3110001,0,622,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84833,126414,49253,127.9,63.7,63.6,67.5,59.8,0.6,1278.9,637.3,635.8,674.7,598.4,5.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.8,39.9,,,,,,,,,,,,,,,,,74.2,78.3,,,,,,,,,,,,,,,,,69,69.8,,,,,,,,,,,,,,,,,84,86,,,,,,,,
2021-09-23,2021-09-24 08:00,106623426,53074915,53004938,56197198,49882655,543573,81190970,39392280,41279967,39392280,41279967,518723,9625263,4450792,5150328,4450792,5150328,24143,12684279,9231843,3452360,9231843,3452360,76,3122914,0,3122283,3122283,0,631,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86377,119971,50287,128.2,63.8,63.7,67.6,60,0.7,1282.2,638.3,637.4,675.8,599.9,6.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.4,40.3,,,,,,,,,,,,,,,,,74.4,78.4,,,,,,,,,,,,,,,,,69.2,69.9,,,,,,,,,,,,,,,,,84.1,86.1,,,,,,,,
2021-09-26,2021-09-27 08:00,107030469,53186280,53243670,56333379,50096571,600519,81551799,39499441,41479157,39499441,41479157,573201,9645080,4454149,5164349,4454149,5164349,26582,12685836,9232690,3453065,9232690,3453065,81,3147754,0,3147099,3147099,0,655,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15563,30445,5541,128.7,64,64,67.7,60.2,0.7,1287.1,639.6,640.3,677.5,602.4,7.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.7,40.8,,,,,,,,,,,,,,,,,74.6,78.5,,,,,,,,,,,,,,,,,69.6,70.1,,,,,,,,,,,,,,,,,84.1,86.1,,,,,,,,
2021-09-27,2021-09-28 08:00,107197993,53234200,53335461,56392509,50177152,628332,81700177,39544968,41555011,39544968,41555011,600198,9651951,4455850,5168729,4455850,5168729,27372,12686876,9233382,3453412,9233382,3453412,82,3158989,0,3158309,3158309,0,680,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46221,70615,26294,128.9,64,64.1,67.8,60.3,0.8,1289.1,640.2,641.4,678.2,603.4,7.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.2,41,,,,,,,,,,,,,,,,,74.7,78.6,,,,,,,,,,,,,,,,,69.7,70.2,,,,,,,,,,,,,,,,,84.2,86.1,,,,,,,,
2021-09-28,2021-09-29 08:00,107422982,53299548,53448529,56467517,50280560,674905,81908841,39608629,41655012,39608629,41655012,645200,9657753,4456974,5171841,4456974,5171841,28938,12687737,9233945,3453707,9233945,3453707,85,3168651,0,3167969,3167969,0,682,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69359,99683,44464,129.2,64.1,64.3,67.9,60.5,0.8,1291.8,641,642.8,679.1,604.7,8.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.7,41.3,,,,,,,,,,,,,,,,,74.9,78.7,,,,,,,,,,,,,,,,,69.9,70.3,,,,,,,,,,,,,,,,,84.2,86.2,,,,,,,,
2021-09-29,2021-09-30 08:00,107653596,53364420,53564630,56541315,50387735,724546,82124360,39671985,41758252,39671985,41758252,694123,9662376,4458213,5174515,4458213,5174515,29648,12689281,9234222,3454968,9234222,3454968,91,3177579,0,3176895,3176895,0,684,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67837,102327,47777,129.5,64.2,64.4,68,60.6,0.9,1294.6,641.7,644.2,680,605.9,8.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.1,41.6,,,,,,,,,,,,,,,,,75,78.8,,,,,,,,,,,,,,,,,70.1,70.4,,,,,,,,,,,,,,,,,84.3,86.2,,,,,,,,
2021-09-30,2021-10-01 08:00,107888805,53436648,53682694,56622246,50497096,769463,82341579,39739132,41864164,39739132,41864164,738283,9668138,4460412,5177336,4460412,5177336,30390,12692791,9237104,3455596,9237104,3455596,91,3186297,0,3185598,3185598,0,699,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68421,99360,44613,129.7,64.3,64.6,68.1,60.7,0.9,1297.4,642.6,645.6,680.9,607.3,9.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.6,41.9,,,,,,,,,,,,,,,,,75.1,78.9,,,,,,,,,,,,,,,,,70.2,70.5,,,,,,,,,,,,,,,,,84.3,86.3,,,,,,,,
2021-10-03,2021-10-04 08:00,108055827,53487137,53770718,56681808,50576047,797972,82493840,39787915,41939918,39787915,41939918,766007,9673324,4461889,5180262,4461889,5180262,31173,12693292,9237333,3455867,9237333,3455867,92,3195371,0,3194671,3194671,0,700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4815,6303,1623,129.9,64.3,64.7,68.2,60.8,1,1299.5,643.2,646.6,681.6,608.2,9.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,42.1,,,,,,,,,,,,,,,,,75.2,78.9,,,,,,,,,,,,,,,,,70.4,70.6,,,,,,,,,,,,,,,,,84.4,86.3,,,,,,,,
2021-10-04,2021-10-05 08:00,108149361,53513985,53818063,56713234,50618814,817313,82578878,39813583,41981101,39813583,41981101,784194,9676471,4462589,5181556,4462589,5181556,32326,12694063,9237813,3456157,9237813,3456157,93,3199949,0,3199249,3199249,0,700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28421,40005,18802,130.1,64.4,64.7,68.2,60.9,1,1300.6,643.5,647.2,682,608.7,9.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.2,42.2,,,,,,,,,,,,,,,,,75.3,79,,,,,,,,,,,,,,,,,70.5,70.7,,,,,,,,,,,,,,,,,84.4,86.3,,,,,,,,
2021-10-05,2021-10-06 08:00,108331178,53564728,53907281,56769068,50702941,859169,82751315,39862896,42063100,39862896,42063100,825319,9679673,4463352,5183270,4463352,5183270,33051,12695147,9238480,3456571,9238480,3456571,96,3205043,0,3204340,3204340,0,703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51111,81083,41106,130.3,64.4,64.8,68.3,61,1,1302.8,644.2,648.3,682.7,609.7,10.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.5,42.4,,,,,,,,,,,,,,,,,75.4,79.1,,,,,,,,,,,,,,,,,70.6,70.8,,,,,,,,,,,,,,,,,84.5,86.3,,,,,,,,
2021-10-06,2021-10-07 08:00,108590966,53631614,54038360,56846361,50823613,920992,82993278,39927881,42179996,39927881,42179996,885401,9686456,4464817,5186857,4464817,5186857,34782,12695772,9238916,3456760,9238916,3456760,96,3215460,0,3214747,3214747,0,713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55149,90084,50471,130.6,64.5,65,68.4,61.1,1.1,1305.9,645,649.9,683.6,611.2,11.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.1,42.7,,,,,,,,,,,,,,,,,75.6,79.1,,,,,,,,,,,,,,,,,70.8,70.9,,,,,,,,,,,,,,,,,84.5,86.3,,,,,,,,
2021-10-07,2021-10-08 08:00,108804510,53689028,54143694,56911049,50921673,971788,83193779,39983483,42275715,39983483,42275715,934581,9691839,4466411,5189042,4466411,5189042,36386,12696147,9239134,3456916,9239134,3456916,97,3222745,0,3222021,3222021,0,724,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58632,93333,50154,130.8,64.6,65.1,68.4,61.2,1.2,1308.5,645.6,651.1,684.4,612.4,11.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.5,42.9,,,,,,,,,,,,,,,,,75.7,79.2,,,,,,,,,,,,,,,,,71,71,,,,,,,,,,,,,,,,,84.6,86.4,,,,,,,,
2021-10-10,2021-10-11 08:00,109044503,53758595,54264564,56991542,51031617,1021344,83414165,40050059,42381697,40050059,42381697,982409,9699013,4468217,5192688,4468217,5192688,38108,12697649,9240319,3457232,9240319,3457232,98,3233676,0,3232947,3232947,0,729,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5867,7205,2267,131.1,64.6,65.3,68.5,61.4,1.2,1311.3,646.5,652.6,685.4,613.7,12.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37,43.2,,,,,,,,,,,,,,,,,75.8,79.3,,,,,,,,,,,,,,,,,71.1,71.1,,,,,,,,,,,,,,,,,84.6,86.4,,,,,,,,
2021-10-11,2021-10-12 08:00,109141510,53785290,54312032,57022688,51074634,1044188,83502832,40075612,42422941,40075612,42422941,1004279,9702398,4469030,5194298,4469030,5194298,39070,12698142,9240648,3457395,9240648,3457395,99,3238138,0,3237398,3237398,0,740,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26587,38909,22133,131.3,64.7,65.3,68.6,61.4,1.3,1312.5,646.8,653.1,685.7,614.2,12.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.2,43.3,,,,,,,,,,,,,,,,,75.9,79.4,,,,,,,,,,,,,,,,,71.2,71.1,,,,,,,,,,,,,,,,,84.7,86.4,,,,,,,,
2021-10-12,2021-10-13 08:00,109319623,53831133,54395005,57073537,51152601,1093485,83669980,40119995,42498547,40119995,42498547,1051438,9707557,4470043,5196309,4470043,5196309,41205,12698940,9241095,3457745,9241095,3457745,100,3243146,0,3242404,3242404,0,742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46980,75039,47992,131.5,64.7,65.4,68.6,61.5,1.3,1314.6,647.4,654.1,686.4,615.1,13.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.5,43.5,,,,,,,,,,,,,,,,,76,79.4,,,,,,,,,,,,,,,,,71.3,71.2,,,,,,,,,,,,,,,,,84.7,86.5,,,,,,,,
2021-10-13,2021-10-14 08:00,109521772,53880672,54486100,57128110,51238662,1155000,83861935,40168557,42582210,40168557,42582210,1111168,9712443,4470947,5198522,4470947,5198522,42974,12699199,9241168,3457930,9241168,3457930,101,3248195,0,3247438,3247438,0,757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51229,84210,59668,131.7,64.8,65.5,68.7,61.6,1.4,1317.1,648,655.2,687,616.2,13.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.8,43.7,,,,,,,,,,,,,,,,,76.1,79.5,,,,,,,,,,,,,,,,,71.5,71.3,,,,,,,,,,,,,,,,,84.8,86.5,,,,,,,,
2021-10-14,2021-10-15 08:00,109725662,53930488,54579415,57182706,51327197,1215759,84055393,40217197,42668073,40217197,42668073,1170123,9717822,4471957,5201092,4471957,5201092,44773,12699468,9241334,3458032,9241334,3458032,102,3252979,0,3252218,3252218,0,761,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51494,86222,59004,132,64.9,65.6,68.8,61.7,1.5,1319.5,648.6,656.4,687.7,617.2,14.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.2,44,,,,,,,,,,,,,,,,,76.2,79.5,,,,,,,,,,,,,,,,,71.6,71.4,,,,,,,,,,,,,,,,,84.8,86.5,,,,,,,,
2021-10-17,2021-10-18 08:00,109946106,53989164,54685649,57250155,51424658,1271293,84256898,40273871,42760132,40273871,42760132,1222895,9727535,4473754,5206258,4473754,5206258,47523,12699915,9241539,3458268,9241539,3458268,108,3261758,0,3260991,3260991,0,767,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5254,7044,3185,132.2,64.9,65.8,68.8,61.8,1.5,1322.2,649.3,657.6,688.5,618.4,15.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.6,44.2,,,,,,,,,,,,,,,,,76.3,79.6,,,,,,,,,,,,,,,,,71.8,71.5,,,,,,,,,,,,,,,,,84.8,86.5,,,,,,,,
2021-10-18,2021-10-19 08:00,110042256,54014572,54727282,57279438,51462416,1300402,84342129,40296447,42795290,40296447,42795290,1250392,9734470,4476557,5208779,4476557,5208779,49134,12700023,9241568,3458347,9241568,3458347,108,3265634,0,3264866,3264866,0,768,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22277,33122,26654,132.3,65,65.8,68.9,61.9,1.6,1323.3,649.6,658.1,688.8,618.9,15.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.8,44.3,,,,,,,,,,,,,,,,,76.4,79.7,,,,,,,,,,,,,,,,,71.9,71.5,,,,,,,,,,,,,,,,,84.9,86.5,,,,,,,,
2021-10-19,2021-10-20 08:00,110223043,54057656,54807710,57326792,51538574,1357677,84513509,40338519,42869347,40338519,42869347,1305643,9739364,4477506,5210705,4477506,5210705,51153,12700260,9241631,3458522,9241631,3458522,107,3269910,0,3269136,3269136,0,774,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42099,70465,55224,132.6,65,65.9,68.9,62,1.6,1325.5,650.1,659.1,689.4,619.8,16.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.1,44.5,,,,,,,,,,,,,,,,,76.5,79.7,,,,,,,,,,,,,,,,,72,71.6,,,,,,,,,,,,,,,,,84.9,86.5,,,,,,,,
